addr_street,bathrooms,bedrooms,lat,lng,parking_space,price,property_id,property_type,year,Shopping_center_id,Distance_to_sc,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket,Train_station_id,Distance_to_train_station,suburb,travel_min_to_CBD,Transfer_flag
43 Finchley Avenue,1.0,3.0,-37.703142,144.909865,2.0,8205000.0,17249.0,house,2014.0,SC_010,2355,hospital_184,4379,S_209,1284,20032,666,GLENROY,15,0
nan,,,,,,,,nan,,SC_001,0,hospital_001,0,S_001,0,15351,0,,50,0
219 Burrowye Crescent,2.0,3.0,-37.70707703,144.8138733,2.0,4100000.0,11771.0,house,2008.0,SC_107,2322,hospital_057,5946,S_222,2522,20001,3041,KEILOR,36,0
7 Robbs Parade,1.0,2.0,-37.768304,145.000235,2.0,9960000.0,30348.0,house,2016.0,SC_103,3200,hospital_035,899,S_105,1941,20016,469,NORTHCOTE,20,0
7 Huxley Court,2.0,4.0,-37.857547,145.261352,2.0,8670000.0,72560.0,house,2011.0,SC_032,5748,hospital_002,643,S_139,1694,19870,1858,BAYSWATER,0,1
12 Eden Avenue,2.0,3.0,-37.835134,145.241273,0.0,8016000.0,62522.0,house,2010.0,SC_032,2721,hospital_179,1999,S_139,2415,19871,811,HEATHMONT,0,1
52 Stanley Avenue,2.0,3.0,-37.708909,145.156878,0.0,8280000.0,47303.0,house,2012.0,SC_051,3930,hospital_075,4512,S_194,685,19987,950,ELTHAM,44,0
5 Feathertop Court,2.0,5.0,-37.611475,144.911905,2.0,5460000.0,23674.0,house,2011.0,SC_016,2077,hospital_104,4430,S_178,2753,40221,2971,GREENVALE,0,1
"95 Darnley Street,",2.0,4.0,-37.78133774,144.8514404,1.0,11186000.0,5921.0,house,2008.0,SC_102,1575,hospital_174,1713,S_080,1614,20021,1819,BRAYBROOK,25,0
86 Plumpton Avenue,2.0,3.0,-37.708402,144.922104,1.0,10736000.0,17787.0,house,2010.0,SC_010,3157,hospital_184,4060,S_209,315,20032,608,GLENROY,15,0
5 Wahroonga Crescent,2.0,3.0,-37.695588,145.124877,2.0,8190000.0,45217.0,house,2013.0,SC_051,3921,hospital_075,1982,S_051,1533,19985,1735,GREENSBOROUGH,37,0
8 Lloyd Avenue,1.0,3.0,-37.646561,145.027655,2.0,5577000.0,37781.0,house,2016.0,SC_062,5130,hospital_053,1131,S_196,1824,20005,684,EPPING,42,0
15 Nicol Street,2.0,3.0,-37.949768,145.027361,2.0,8880000.0,88497.0,house,2011.0,SC_079,1205,hospital_058,1506,S_214,667,19872,1282,HIGHETT,39,0
16 Sica Court,2.0,3.0,-37.705013,144.760807,1.0,3000000.0,12421.0,house,2014.0,SC_048,3544,hospital_057,7777,S_094,1391,20000,1254,SYDENHAM,39,0
1/47 Lea Road,1.0,3.0,-37.92528534,145.1683807,2.0,4464000.0,77359.0,house,2009.0,SC_073,2620,hospital_065,4171,S_067,2131,19914,2981,MULGRAVE,41,0
32 Fairy Street,3.0,5.0,-37.776288,145.039368,3.0,17600000.0,38830.0,house,2011.0,SC_001,956,hospital_039,1624,S_219,918,19932,167,IVANHOE,21,0
50 Peppercorn Parade,1.0,3.0,-37.651257,145.038848,2.0,4785000.0,37538.0,house,2016.0,SC_062,4112,hospital_053,1970,S_229,2414,20005,779,EPPING,42,0
49 Kernan Street,1.0,3.0,-37.7365722,144.9146413,2.0,9779000.0,15349.0,house,2013.0,SC_082,848,hospital_184,1056,S_197,958,20036,1307,STRATHMORE,0,1
4 Morgan Street,1.0,2.0,-37.788357,144.861635,0.0,7210000.0,5765.0,house,2015.0,SC_043,590,hospital_056,2225,S_149,590,20022,1218,BRAYBROOK,21,0
15 Lancia Court,2.0,3.0,-37.635723,145.036328,2.0,2720000.0,36885.0,house,2012.0,SC_062,4684,hospital_053,2484,S_196,2334,20005,1933,EPPING,42,0
35 Elizabeth Street,1.0,3.0,-37.976888,145.061099,3.0,4455000.0,92248.0,house,2013.0,SC_003,2536,hospital_133,695,S_011,533,19865,659,MENTONE,38,0
nan,,,,,,,,nan,,SC_001,0,hospital_001,0,S_001,0,15351,0,,50,0
51 James Street,2.0,3.0,-37.854839,144.995471,2.0,18900000.0,84133.0,house,2016.0,SC_066,855,hospital_063,266,S_115,1146,19957,330,WINDSOR,11,0
4 Heathmont Road,1.0,3.0,-37.81865311,145.2382355,2.0,6075000.0,61915.0,house,2008.0,SC_032,1057,hospital_105,938,S_190,1050,19902,871,RINGWOOD,44,0
1/48 Mitchell Street,1.0,3.0,-37.782928,144.885191,1.0,11645000.0,11033.0,house,2016.0,SC_085,1117,hospital_003,1091,S_049,1139,20027,2027,MARIBYRNONG,0,1
13 Severn Street,1.0,3.0,-37.81336,144.88045,0.0,9534000.0,2806.0,house,2013.0,SC_043,2754,hospital_056,2307,S_201,2087,19996,878,YARRAVILLE,15,0
41 Curtin Avenue,2.0,3.0,-37.664695,145.025235,2.0,6120000.0,36455.0,house,2016.0,SC_062,5505,hospital_053,1651,S_229,527,20006,720,LALOR,39,0
40 Monash Street,1.0,3.0,-37.660873,145.024654,2.0,5447000.0,36454.0,house,2015.0,SC_062,5459,hospital_053,1260,S_229,795,20006,859,LALOR,39,0
10 Nymph Street,2.0,4.0,-37.824053,145.210727,0.0,8000000.0,59300.0,house,2016.0,SC_032,2027,hospital_010,2104,S_040,2080,19901,602,MITCHAM,42,0
187 Keylana Drive,2.0,4.0,-38.003499,145.143241,2.0,7740000.0,79806.0,house,2008.0,SC_057,2899,hospital_096,2671,S_079,2813,19862,4467,KEYSBOROUGH,46,0
24 Henty Street,1.0,3.0,-37.76038361,144.9710846,1.0,6880000.0,20854.0,house,2009.0,SC_103,3569,hospital_144,439,S_074,1431,19967,920,BRUNSWICK,23,0
33 Birkenhead Drive,1.0,3.0,-37.79885,145.319281,2.0,3520000.0,65314.0,house,2010.0,SC_022,3184,hospital_113,5157,S_224,866,19877,1682,KILSYTH,54,0
22 Grandview Avenue,2.0,5.0,-37.98345,145.226581,2.0,7650000.0,81025.0,house,2012.0,SC_112,1088,hospital_119,693,S_184,970,19888,1647,DANDENONG,53,0
55 Campaspe Crescent,1.0,3.0,-37.721426,144.823165,1.0,8720000.0,11883.0,house,2016.0,SC_107,1534,hospital_005,4413,S_222,1861,20001,2734,KEILOR,36,0
17 Dudley Street,1.0,3.0,-37.79502869,144.8833313,0.0,4365000.0,422.0,house,2007.0,SC_043,1925,hospital_056,328,S_201,1439,20023,774,FOOTSCRAY,19,0
14 Thanos Court,3.0,5.0,-37.860689,145.255553,2.0,8338000.0,72970.0,house,2016.0,SC_032,5830,hospital_002,1252,S_139,2209,19870,2382,BORONIA,0,1
18 McIntosh Street,1.0,3.0,-37.785613,144.8182,2.0,6848000.0,6300.0,house,2010.0,SC_102,1400,hospital_174,1538,S_080,1383,20004,1054,SUNSHINE,28,0
284 Rathmines Street,2.0,4.0,-37.764225,145.017962,2.0,19180000.0,31061.0,house,2015.0,SC_001,2136,hospital_035,902,S_105,1932,19930,1666,THORNBURY,18,0
18 Newman Street,1.0,3.0,-37.780909,144.844972,1.0,5736000.0,6302.0,house,2014.0,SC_102,1015,hospital_174,1152,S_080,1047,20021,1361,SUNSHINE,25,0
13 Park Street,1.0,3.0,-37.809075,144.993714,0.0,8030000.0,28803.0,house,2011.0,SC_068,2005,hospital_052,752,S_076,173,19977,181,ABBOTSFORD,7,0
8 Baringa Place,2.0,4.0,-37.710734,145.166304,2.0,11480000.0,47529.0,house,2016.0,SC_051,4166,hospital_075,5358,S_194,871,19987,1657,ELTHAM,44,0
1/62 Colchester Road,2.0,3.0,-37.807723,145.306671,2.0,5172000.0,65068.0,house,2010.0,SC_022,2286,hospital_164,4492,S_224,700,19877,2606,KILSYTH,54,0
20 Corella Street,2.0,3.0,-37.782814,145.135279,2.0,19740000.0,51020.0,house,2016.0,SC_091,945,hospital_194,2056,S_188,1096,20042,4231,DONCASTER,31,0
311 Mitcham Road,1.0,2.0,-37.813172,145.193701,0.0,14025000.0,59841.0,house,2016.0,SC_088,1418,hospital_010,304,S_202,1947,19900,559,MITCHAM,40,0
24 Robert Street,3.0,4.0,-37.762149,145.086085,1.0,15600000.0,50072.0,house,2016.0,SC_009,644,hospital_004,2234,S_154,651,19935,2305,BULLEEN,26,0
24 Nicol Street,2.0,4.0,-37.949305,145.028092,2.0,22950000.0,88687.0,house,2014.0,SC_079,1139,hospital_058,1583,S_214,679,19872,1213,HIGHETT,39,0
8 Blair Court,2.0,4.0,-37.775855,145.247287,2.0,9280000.0,62295.0,house,2011.0,SC_022,4074,hospital_164,3625,S_157,2473,19878,3652,WARRANWOOD,50,0
18 Wandoo Avenue,1.0,3.0,-37.929822,145.107148,2.0,12075000.0,77139.0,house,2016.0,SC_003,4864,hospital_076,1480,S_170,985,19915,1307,CLARINDA,38,0
14 Musgrove Crt,2.0,3.0,-37.68390656,145.1120148,2.0,6175000.0,44271.0,house,2008.0,SC_062,4281,hospital_075,2423,S_051,2105,19985,2256,GREENSBOROUGH,37,0
65 Gold Street,1.0,2.0,-37.774511,144.956815,1.0,8330000.0,21457.0,house,2011.0,SC_011,3684,hospital_102,1228,S_138,525,19969,175,BRUNSWICK,20,0
8 Victoria Road South,1.0,3.0,-37.87218475,145.0374756,1.0,15504000.0,69318.0,house,2009.0,SC_023,650,hospital_183,964,S_013,1356,19943,735,MALVERN,23,0
8 Erica Crescent,2.0,4.0,-37.829961,145.236258,2.0,8700000.0,63105.0,house,2014.0,SC_032,2024,hospital_105,2179,S_040,2110,19871,751,HEATHMONT,0,1
4 Dalmor Avenue,1.0,3.0,-37.902918,145.037811,0.0,9735000.0,95713.0,house,2010.0,SC_041,2728,hospital_126,1639,S_107,1887,19941,161,ORMOND,35,0
1A Stenhouse Avenue,2.0,3.0,-37.81930923,144.8486786,2.0,4560000.0,1936.0,house,2008.0,SC_033,836,hospital_056,4402,S_056,1800,20022,2561,BROOKLYN,21,0
1259 Burke Road,2.0,4.0,-37.808535,145.060655,2.0,23680000.0,47834.0,house,2012.0,SC_099,1774,hospital_064,1086,S_137,1754,19853,2014,KEW,24,0
57 Piccadilly Crescent,1.0,3.0,-37.983404,145.16065,2.0,5320000.0,80373.0,house,2012.0,SC_057,1521,hospital_096,1456,S_079,1493,19890,2298,KEYSBOROUGH,48,0
325 Waterview Boulevard,2.0,4.0,-37.578591,144.910109,2.0,3690000.0,26548.0,house,2014.0,SC_005,1016,hospital_104,8077,S_178,2717,40221,3907,CRAIGIEBURN,0,1
22 Wendover Place,2.0,4.0,-37.71895599,145.0970001,2.0,7680000.0,42988.0,house,2008.0,SC_017,4803,hospital_075,1725,S_020,1610,19984,1464,YALLAMBIE,33,0
4 Cotswold Close,2.0,4.0,-37.843118,145.208065,2.0,3300000.0,60723.0,house,2009.0,SC_088,3645,hospital_008,1792,S_226,2855,19901,2728,VERMONT,42,0
2 St Leger Place,2.0,3.0,-37.644349,145.052333,0.0,4032000.0,37033.0,house,2013.0,SC_062,3035,hospital_053,3259,S_083,2023,45795,1401,EPPING,45,0
108 Anderson Street,1.0,3.0,-37.752178,145.356684,0.0,7840000.0,66899.0,house,2015.0,SC_084,3820,hospital_151,54,S_233,875,19876,872,LILYDALE,59,0
7 Ludstone Street,2.0,3.0,-37.932877,145.00466,1.0,14720000.0,87916.0,house,2010.0,SC_046,3047,hospital_036,1066,S_088,518,19949,633,HAMPTON,26,0
1 Lilly Pilly Avenue,1.0,3.0,-37.993482,145.243261,3.0,2080000.0,81606.0,house,2012.0,SC_077,1376,hospital_119,2325,S_195,2173,19888,2967,DOVETON,53,0
6 Canterbury Road,2.0,3.0,-37.84847,145.009445,2.0,17680000.0,68148.0,house,2010.0,SC_038,885,hospital_132,630,S_115,370,19946,468,TOORAK,22,0
2/4 True Avenue,1.0,2.0,-38.07148743,145.1284027,1.0,5400000.0,94142.0,house,2009.0,SC_070,5103,hospital_043,8638,S_077,2201,19858,647,CARRUM,53,0
4 Acheron Street,2.0,4.0,-37.79109573,145.1148682,2.0,5968000.0,51356.0,house,2009.0,SC_091,1075,hospital_194,1977,S_188,923,20042,3183,DONCASTER,31,0
26 Derby Street,2.0,2.0,-37.850913,145.020032,3.0,10800000.0,68415.0,house,2015.0,SC_038,1548,hospital_132,1042,S_235,1294,19946,538,ARMADALE,22,0
2 Imbros Street,2.0,3.0,-37.930542,145.009261,2.0,19200000.0,87475.0,house,2011.0,SC_046,2741,hospital_036,1409,S_088,956,19949,1073,HAMPTON,26,0
3 Rathdowne Walk,2.0,3.0,-37.627229,145.02562,2.0,5840000.0,37253.0,house,2012.0,SC_062,5938,hospital_053,2827,S_196,1825,20005,2828,EPPING,42,0
342 Barkers Road,2.0,3.0,-37.815764,145.043989,2.0,29440000.0,54430.0,house,2015.0,SC_083,905,hospital_064,873,S_208,883,19903,756,HAWTHORN,22,0
106 Gamon Street,2.0,4.0,-37.811329,144.889298,2.0,16500000.0,2677.0,house,2014.0,SC_043,3137,hospital_056,2043,S_201,1405,19996,506,YARRAVILLE,15,0
5 Palm Close,2.0,3.0,-37.696187,144.745841,2.0,4230000.0,13233.0,house,2010.0,SC_048,4111,hospital_057,9369,S_163,608,20000,2555,HILLSIDE,39,0
29 Mabel Street,1.0,3.0,-37.837714,145.089048,2.0,18200000.0,55438.0,house,2015.0,SC_099,3106,hospital_089,2239,S_160,1615,19850,1375,CAMBERWELL,31,0
21 Wallingford Street,2.0,4.0,-37.970292,145.064182,1.0,8170000.0,90309.0,house,2012.0,SC_003,2185,hospital_133,1248,S_011,1264,19866,936,CHELTENHAM,36,0
11 Rosella Road,1.0,3.0,-38.002101,145.079981,2.0,16960000.0,92625.0,house,2014.0,SC_003,3538,hospital_001,1423,S_119,886,19863,838,PARKDALE,44,0
8 Danielle Court,2.0,5.0,-37.85955429,145.2209625,2.0,6350000.0,71812.0,house,2008.0,SC_067,5188,hospital_008,1234,S_226,813,19871,4048,WANTIRNA,0,1
29 Haering Road,2.0,3.0,-37.855974,145.270482,2.0,4640000.0,73421.0,house,2016.0,SC_049,5413,hospital_002,209,S_024,1392,19869,1319,BORONIA,3,0
2 Yandell Close,3.0,4.0,-37.698438,145.111545,2.0,10335000.0,44556.0,house,2015.0,SC_051,5061,hospital_075,897,S_210,945,19985,679,GREENSBOROUGH,37,0
21 Willunga Way,2.0,4.0,-37.678161,145.055117,2.0,7800000.0,40059.0,house,2010.0,SC_062,3982,hospital_041,1634,S_155,2286,45795,3394,BUNDOORA,45,0
2 Belvoir Court,2.0,3.0,-37.803997,145.323333,2.0,5088000.0,65201.0,house,2015.0,SC_022,3582,hospital_113,5434,S_224,1160,19877,2348,KILSYTH,54,0
9 Union Street,1.0,2.0,-37.778309,144.991338,0.0,4904000.0,30494.0,house,2012.0,SC_008,4185,hospital_035,2246,S_200,2499,20017,152,NORTHCOTE,18,0
49 Hawthorn Road,1.0,2.0,-37.77112,144.995883,0.0,6480000.0,30145.0,house,2012.0,SC_103,3550,hospital_035,1393,S_105,2333,20016,149,NORTHCOTE,20,0
16 James Steet,2.0,3.0,-37.977416,145.20904,2.0,6560000.0,80868.0,house,2013.0,SC_112,1199,hospital_033,649,S_183,737,19888,1398,DANDENONG,53,0
52 Wellington Street,1.0,2.0,-37.826513,144.989321,2.0,13488000.0,53449.0,house,2013.0,SC_068,2014,hospital_146,1031,S_076,1961,19908,281,CREMORNE,10,0
113 Weston Street,1.0,3.0,-37.775483,144.968783,1.0,10692000.0,20402.0,house,2009.0,SC_008,4048,hospital_024,1980,S_138,574,19969,887,BRUNSWICK,20,0
33 Stonebridge Way,2.0,4.0,-37.67372131,144.8923035,2.0,7665000.0,19712.0,house,2009.0,SC_059,1738,hospital_104,3564,S_153,2630,20030,2620,ATTWOOD,35,0
64 Turner Road,1.0,2.0,-37.952076,145.055123,2.0,9295000.0,88979.0,house,2010.0,SC_079,1276,hospital_082,945,S_023,824,19872,1232,HIGHETT,39,0
37 Goulburn Street,1.0,2.0,-37.81503677,144.8884735,0.0,7055000.0,3436.0,house,2008.0,SC_043,3359,hospital_056,2446,S_201,1798,19996,157,YARRAVILLE,15,0
282 Camp Road,1.0,3.0,-37.686878,144.934099,0.0,6320000.0,18592.0,house,2009.0,SC_072,4155,hospital_104,4204,S_153,1469,20030,1345,BROADMEADOWS,35,0
49 Nisbett Street,1.0,3.0,-37.72784042,145.0310059,2.0,5841000.0,35049.0,house,2007.0,SC_047,1193,hospital_025,1616,S_225,382,20010,2440,RESERVOIR,32,0
31 Orchard Street,2.0,4.0,-37.9012494,144.9970917,2.0,3588000.0,86570.0,house,2013.0,SC_015,3899,hospital_198,1230,S_151,893,19952,631,BRIGHTON,20,0
29 Blossom Street,1.0,3.0,-37.825563,145.21025,3.0,5157000.0,59762.0,house,2011.0,SC_032,2167,hospital_010,2201,S_040,2223,19901,775,MITCHAM,42,0
31 William Street,1.0,3.0,-37.909608,145.001938,3.0,12480000.0,86575.0,house,2014.0,SC_046,4614,hospital_156,943,S_151,462,19952,528,BRIGHTON,20,0
61 Stanley Grove,1.0,3.0,-37.813256,145.150073,1.0,18590000.0,58263.0,house,2015.0,SC_002,2001,hospital_060,2256,S_018,2036,19898,758,BLACKBURN,36,0
8 Darvell Crt,2.0,4.0,-37.65149689,144.9039459,2.0,4920000.0,23797.0,house,2009.0,SC_072,1612,hospital_104,1454,S_211,2336,44817,2217,GREENVALE,0,1
11 Percy Street,3.0,3.0,-37.835101,144.873168,1.0,7315000.0,4060.0,house,2010.0,SC_033,2504,hospital_141,3441,S_056,2349,19995,1227,NEWPORT,18,0
15 Victoria Street,3.0,5.0,-37.955985,145.012974,2.0,31220000.0,89230.0,house,2014.0,SC_079,2581,hospital_058,802,S_214,1424,19948,970,SANDRINGHAM,28,0
56 Keith Street,1.0,3.0,-37.9926796,145.0878143,0.0,10200000.0,93506.0,house,2009.0,SC_003,2401,hospital_001,1333,S_003,1337,19864,1008,PARKDALE,40,0
42 Rothesay Avenue,1.0,3.0,-37.880088,144.987485,0.0,11790000.0,84954.0,house,2015.0,SC_015,1401,hospital_009,1786,S_133,925,19955,824,ELWOOD,15,0
117 Albany Drive,1.0,4.0,-37.93152618,145.1725311,2.0,7514000.0,77433.0,house,2009.0,SC_073,3049,hospital_161,3649,S_067,1487,19913,2610,MULGRAVE,43,0
nan,,,,,,,,nan,,SC_001,0,hospital_001,0,S_001,0,15351,0,,50,0
10 Malabar Walk,2.0,3.0,-37.677744,145.049987,2.0,7140000.0,39384.0,house,2015.0,SC_062,4267,hospital_041,1907,S_155,2371,20007,3159,BUNDOORA,38,0
20 Carson Street,2.0,5.0,-37.809062,145.019935,2.0,22500000.0,48081.0,house,2011.0,SC_083,1872,hospital_032,592,S_039,1033,19905,1444,KEW,18,0
35 Laurie Street,1.0,4.0,-37.842391,144.870351,3.0,7440000.0,4388.0,house,2012.0,SC_033,2713,hospital_141,2904,S_056,2241,19994,1165,NEWPORT,20,0
87A Argyle Street,1.0,3.0,-37.717459,144.965139,2.0,4763000.0,24613.0,house,2010.0,SC_030,2125,hospital_139,2898,S_030,2111,19963,512,FAWKNER,32,0
3 Wyuna Avenue,2.0,4.0,-37.822205,145.0215,1.0,10710000.0,54387.0,house,2011.0,SC_083,1253,hospital_086,886,S_208,1252,19905,130,HAWTHORN,18,0
160 Hayrick Lane,3.0,5.0,-37.769445,145.320372,2.0,13600000.0,65842.0,house,2016.0,SC_084,1379,hospital_113,3140,S_168,1167,19877,1842,MOOROOLBARK,54,0
38 Brampton Circuit,2.0,4.0,-37.72122955,144.7711182,2.0,6630000.0,13046.0,house,2009.0,SC_048,2915,hospital_057,5803,S_094,2154,20001,2183,DELAHEY,36,0
14 Nottingham Close,2.0,4.0,-37.5788765,144.9313202,2.0,3040000.0,25417.0,house,2009.0,SC_005,1071,hospital_104,8052,S_178,1700,40221,2764,CRAIGIEBURN,0,1
347 Camp Road,1.0,3.0,-37.686556,144.927854,1.0,5440000.0,18734.0,house,2012.0,SC_059,3783,hospital_104,4045,S_153,1089,20030,824,BROADMEADOWS,35,0
2 Knole Street,1.0,2.0,-37.715321,144.950738,1.0,10370000.0,16732.0,house,2016.0,SC_030,1902,hospital_139,4174,S_004,1403,19962,867,HADFIELD,33,0
166 Ashburn Grove,1.0,3.0,-37.875285,145.074743,1.0,20100000.0,69621.0,house,2010.0,SC_042,1490,hospital_108,1527,S_026,1568,19838,504,ASHBURTON,22,0
24 Silver Street,3.0,5.0,-37.850411,145.038914,2.0,10965000.0,68965.0,house,2011.0,SC_023,2891,hospital_157,1472,S_235,1398,19911,273,MALVERN,14,0
367 Albion Street,1.0,3.0,-37.759259,144.951617,1.0,10122000.0,21135.0,house,2012.0,SC_030,2992,hospital_011,783,S_074,1386,19967,827,BRUNSWICK,23,0
38 Margaret Street,1.0,3.0,-37.79986954,145.3169556,1.0,2000000.0,65339.0,house,2008.0,SC_022,2981,hospital_113,5372,S_224,633,19877,1730,KILSYTH,54,0
1/1 Melva Court,1.0,3.0,-37.695456,144.758414,1.0,4438000.0,12024.0,house,2010.0,SC_048,4432,hospital_057,8763,S_163,572,20000,1525,SYDENHAM,39,0
23 Grant Street,1.0,2.0,-37.898498,145.097478,2.0,12580000.0,75965.0,house,2014.0,SC_087,1790,hospital_166,751,S_026,1708,19917,832,OAKLEIGH,33,0
2 Winifred Street,1.0,3.0,-37.80754852,145.1699066,1.0,5357000.0,58685.0,house,2009.0,SC_002,1323,hospital_034,1928,S_202,1904,19899,1517,NUNAWADING,37,0
2 Deauville Green,2.0,4.0,-37.606213,144.919569,2.0,9600000.0,25798.0,house,2016.0,SC_016,1568,hospital_104,4952,S_178,1862,40221,2151,CRAIGIEBURN,0,1
19 Banfield Terrace,2.0,4.0,-37.693835,145.095087,2.0,7900000.0,44472.0,house,2012.0,SC_062,4768,hospital_075,1575,S_210,1224,19985,1616,GREENSBOROUGH,37,0
202 Reserve Road,2.0,4.0,-37.97273254,145.0357666,2.0,13125000.0,91399.0,house,2009.0,SC_079,2667,hospital_055,1641,S_023,2297,19866,1782,BEAUMARIS,36,0
14 Brayford Nook,1.0,3.0,-37.6075871,144.924241,2.0,4675000.0,25380.0,house,2011.0,SC_110,1730,hospital_104,4810,S_005,1667,40221,1801,CRAIGIEBURN,0,1
8 Ariadne Avenue,1.0,3.0,-37.894947,145.066685,0.0,13440000.0,75463.0,house,2011.0,SC_041,1336,hospital_159,3030,S_015,1211,19919,532,MURRUMBEENA,29,0
18 McKeon Road,1.0,3.0,-37.80695724,145.1963654,1.0,4961000.0,59506.0,house,2008.0,SC_088,2018,hospital_070,391,S_202,2588,19900,1289,MITCHAM,40,0
6 Hamilton Street,2.0,3.0,-37.896566,145.002388,1.0,6444000.0,86924.0,house,2016.0,SC_015,3640,hospital_013,950,S_151,1103,19953,157,BRIGHTON,19,0
18 Baldwin Avenue,2.0,4.0,-37.84194946,145.2936859,1.0,5040000.0,73076.0,house,2008.0,SC_022,4861,hospital_049,2492,S_042,2244,19869,2215,BORONIA,3,0
6 Tusmore Rise,2.0,3.0,-37.609597,144.915581,2.0,4180000.0,27445.0,house,2014.0,SC_016,1867,hospital_104,4594,S_178,2377,40221,2595,CRAIGIEBURN,0,1
104 Tramway Parade,2.0,3.0,-37.987456,145.043629,2.0,20480000.0,91159.0,house,2010.0,SC_079,4271,hospital_055,1113,S_011,1775,19865,1989,BEAUMARIS,38,0
91 McMahon Road,1.0,2.0,-37.71075439,145.0154266,1.0,5185000.0,35778.0,house,2008.0,SC_047,3360,hospital_139,1707,S_225,1963,20009,609,RESERVOIR,33,0
29 Kathleen Street,1.0,3.0,-37.745866,145.072621,2.0,7395000.0,42009.0,house,2010.0,SC_017,1159,hospital_066,1414,S_100,1525,19936,660,ROSANNA,27,0
147 Grange Road,1.0,3.0,-37.771117,145.026213,2.0,6372000.0,38005.0,house,2011.0,SC_001,1416,hospital_039,951,S_219,1401,19931,923,FAIRFIELD,20,0
5 Patterson Road,1.0,3.0,-37.924481,145.027501,2.0,11032000.0,95903.0,house,2013.0,SC_046,1923,hospital_110,1255,S_107,1395,19938,703,BENTLEIGH,39,0
120 Highett Street,2.0,3.0,-37.815742,144.99693,2.0,7360000.0,52231.0,house,2012.0,SC_068,2193,hospital_042,180,S_076,693,19978,492,RICHMOND,6,0
14 Farleigh Avenue,1.0,2.0,-37.84583664,145.122757,0.0,11360000.0,56205.0,house,2009.0,SC_037,2982,hospital_047,1012,S_097,1281,20042,2965,BURWOOD,31,0
25 Thames Street,2.0,4.0,-37.77151871,145.0090027,2.0,14880000.0,29792.0,house,2008.0,SC_001,2912,hospital_035,963,S_105,2324,19929,856,NORTHCOTE,16,0
20 McLennan Street,1.0,3.0,-38.001494,145.242801,2.0,6000000.0,81939.0,house,2010.0,SC_077,634,hospital_119,2773,S_212,2037,19885,2978,EUMEMMERRING,58,0
6 Grandview Grove,1.0,3.0,-37.775263,145.015659,0.0,18600000.0,30264.0,house,2013.0,SC_001,2440,hospital_035,1537,S_219,2422,19930,448,NORTHCOTE,18,0
23 Piper Street,1.0,2.0,-37.709018,144.965209,1.0,4620000.0,24203.0,house,2014.0,SC_030,2922,hospital_139,3045,S_161,2253,19962,746,FAWKNER,33,0
nan,,,,,,,,nan,,SC_001,0,hospital_001,0,S_001,0,15351,0,,50,0
nan,,,,,,,,nan,,SC_001,0,hospital_001,0,S_001,0,15351,0,,50,0
48 Morley Street,1.0,4.0,-37.69763184,144.9377747,3.0,5280000.0,17326.0,house,2008.0,SC_030,4020,hospital_104,5443,S_004,1048,19961,1889,GLENROY,35,0
31 Bassett Street,2.0,3.0,-37.990652,145.202452,2.0,6240000.0,81162.0,house,2014.0,SC_112,1175,hospital_119,1573,S_184,1297,19888,642,DANDENONG,53,0
19 Valewood Drive,1.0,3.0,-37.7329483,144.8254547,2.0,4960000.0,7283.0,house,2009.0,SC_107,1709,hospital_005,3199,S_222,1966,20002,2599,KEALBA,33,0
54 Railway Parade,2.0,4.0,-37.985288,145.202964,1.0,5740000.0,81384.0,house,2013.0,SC_112,1080,hospital_119,1403,S_183,994,19888,789,DANDENONG,53,0
17 Regent Avenue,1.0,3.0,-37.94573,145.144816,2.0,8160000.0,78707.0,house,2010.0,SC_003,5651,hospital_076,3412,S_075,1048,19913,866,SPRINGVALE,43,0
393 Upper Heidelberg Road,2.0,4.0,-37.75821,145.052884,2.0,16510000.0,38874.0,house,2014.0,SC_017,1403,hospital_046,595,S_100,1372,19934,605,IVANHOE,25,0
9 Kooringa Road,2.0,3.0,-37.89955902,145.0481873,0.0,10660000.0,75514.0,house,2009.0,SC_041,1887,hospital_126,2533,S_015,1506,19941,855,CARNEGIE,35,0
139 Munro Street,1.0,3.0,-37.744117,144.955148,1.0,7502000.0,21968.0,house,2012.0,SC_030,1376,hospital_084,1146,S_172,928,19965,747,COBURG,28,0
95 Bunney Road,3.0,5.0,-37.93423,145.10692,2.0,15520000.0,77312.0,house,2015.0,SC_003,4396,hospital_076,1833,S_170,1199,19915,1599,CLARINDA,38,0
14 Sutherland Street,1.0,3.0,-37.708994,144.948377,2.0,12172000.0,16543.0,house,2016.0,SC_030,2610,hospital_139,4477,S_004,876,19962,1241,HADFIELD,33,0
1 Barwon Avenue,1.0,4.0,-37.724512,145.024191,2.0,5504000.0,33344.0,house,2013.0,SC_047,1653,hospital_025,1870,S_225,402,20010,1735,RESERVOIR,32,0
12 Autumn Grove,2.0,4.0,-37.82325745,145.1887207,2.0,7650000.0,59343.0,house,2008.0,SC_088,915,hospital_010,1501,S_202,1101,19900,650,MITCHAM,40,0
9 Sutherland Court,1.0,3.0,-37.64426,145.028542,3.0,4905000.0,37862.0,house,2012.0,SC_062,5087,hospital_053,1338,S_196,1776,20005,915,EPPING,42,0
